pool_id,source_scheme_id,topsis_score,hard_violations,same_city_repeat_index,pair_conflict_index,admin_diversity,sport_variance,sport_range,competition_suspense,hot_match_index,eco_cv,pop_cv,tour_cv,avg_inner_distance_km,geo_cover,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16
P0053,S1154,0.562322934661,0,0.000000000000,0.000000000000,4.000000000000,443.049706293045,68.065196370919,0.139507734548,759.143904692183,0.775653529000,0.578546400680,0.372370314676,185.321521022820,3.500000000000,杭州市、新昌县、象山县、海盐县,宁波市、苍南县、遂昌县、建德市,温州市、浦江县、玉环市、江山市,嘉兴市、庆元县、三门县、长兴县,湖州市、龙港市、景宁畲族自治县、淳安县,绍兴市、磐安县、青田县、桐乡市,金华市、乐清市、慈溪市、嵊泗县,衢州市、缙云县、温岭市、德清县,舟山市、云和县、天台县、嘉善县,台州市、嵊州市、松阳县、常山县,丽水市、永康市、临海市、开化县,泰顺县、诸暨市、岱山县、海宁市,文成县、兰溪市、龙泉市、平湖市,平阳县、义乌市、余姚市、龙游县,瑞安市、东阳市、宁海县、桐庐县,永嘉县、武义县、仙居县、安吉县
P0054,S0150,0.562126133380,0,0.000000000000,0.000000000000,4.000000000000,485.981428887291,88.283017838771,0.132317993764,771.407879644890,0.782032430608,0.600514173810,0.387518989764,177.951995685709,3.312500000000,杭州市、磐安县、龙港市、青田县,宁波市、嘉善县、平阳县、云和县,温州市、诸暨市、龙游县、德清县,嘉兴市、苍南县、建德市、景宁畲族自治县,湖州市、海宁市、江山市、遂昌县,绍兴市、东阳市、常山县、嵊泗县,金华市、平湖市、嵊州市、慈溪市,衢州市、温岭市、瑞安市、安吉县,舟山市、三门县、文成县、余姚市,台州市、桐乡市、新昌县、象山县,丽水市、玉环市、桐庐县、岱山县,武义县、乐清市、淳安县、宁海县,兰溪市、仙居县、泰顺县、松阳县,义乌市、天台县、开化县、缙云县,浦江县、临海市、永嘉县、庆元县,永康市、海盐县、龙泉市、长兴县
P0055,S0832,0.561447597856,0,0.000000000000,0.000000000000,4.000000000000,887.228730118361,89.248509900265,0.143276973694,764.338374205561,0.822886910576,0.616081209471,0.340166235847,176.776671386725,3.437500000000,杭州市、义乌市、海盐县、嵊泗县,宁波市、嵊州市、平阳县、庆元县,温州市、永康市、嘉善县、龙泉市,嘉兴市、开化县、瑞安市、松阳县,湖州市、诸暨市、苍南县、岱山县,绍兴市、余姚市、海宁市、长兴县,金华市、常山县、平湖市、缙云县,衢州市、兰溪市、永嘉县、德清县,舟山市、天台县、慈溪市、景宁畲族自治县,台州市、武义县、桐乡市、遂昌县,丽水市、江山市、文成县、淳安县,三门县、新昌县、乐清市、青田县,仙居县、龙游县、象山县、安吉县,温岭市、浦江县、龙港市、建德市,临海市、磐安县、宁海县、桐庐县,玉环市、东阳市、泰顺县、云和县
P0056,S1293,0.561411467330,0,0.000000000000,0.000000000000,4.000000000000,812.832017606338,95.827161397540,0.140557882427,749.293702259564,0.757040241938,0.555929959526,0.360696963507,179.002328114716,3.500000000000,杭州市、嵊州市、安吉县、遂昌县,宁波市、嘉善县、泰顺县、庆元县,温州市、海盐县、长兴县、淳安县,嘉兴市、磐安县、温岭市、青田县,湖州市、仙居县、文成县、龙游县,绍兴市、海宁市、玉环市、龙泉市,金华市、新昌县、平阳县、常山县,衢州市、武义县、岱山县、桐庐县,舟山市、平湖市、临海市、江山市,台州市、余姚市、苍南县、松阳县,丽水市、象山县、永嘉县、嵊泗县,东阳市、桐乡市、瑞安市、开化县,浦江县、慈溪市、天台县、云和县,兰溪市、宁海县、乐清市、缙云县,永康市、三门县、龙港市、景宁畲族自治县,义乌市、诸暨市、德清县、建德市
P0057,S1525,0.561266017404,0,0.000000000000,0.000000000000,4.000000000000,733.267245739640,104.164851638216,0.154007762003,769.103448286598,0.829593206201,0.605430500220,0.376591968811,180.543486650652,3.562500000000,杭州市、义乌市、象山县、开化县,宁波市、嵊州市、三门县、嘉善县,温州市、兰溪市、云和县、安吉县,嘉兴市、东阳市、余姚市、嵊泗县,湖州市、瑞安市、岱山县、海盐县,绍兴市、庆元县、慈溪市、平湖市,金华市、龙港市、玉环市、江山市,衢州市、文成县、青田县、长兴县,舟山市、磐安县、仙居县、桐乡市,台州市、新昌县、遂昌县、桐庐县,丽水市、宁海县、天台县、常山县,永嘉县、缙云县、临海市、德清县,泰顺县、武义县、温岭市、淳安县,平阳县、永康市、景宁畲族自治县、龙游县,乐清市、浦江县、松阳县、建德市,苍南县、诸暨市、龙泉市、海宁市
P0058,S2843,0.561150353633,0,0.000000000000,0.000000000000,4.000000000000,550.241214311888,81.983034574393,0.148094503777,760.405413896995,0.788292852191,0.599721586732,0.324951532807,186.577714746796,3.375000000000,杭州市、常山县、磐安县、海盐县,宁波市、平阳县、嘉善县、长兴县,温州市、龙泉市、天台县、桐庐县,嘉兴市、景宁畲族自治县、义乌市、淳安县,湖州市、龙港市、东阳市、平湖市,绍兴市、青田县、临海市、安吉县,金华市、龙游县、仙居县、新昌县,衢州市、松阳县、兰溪市、余姚市,舟山市、庆元县、浦江县、宁海县,台州市、乐清市、永康市、象山县,丽水市、温岭市、桐乡市、诸暨市,泰顺县、缙云县、嵊泗县、嵊州市,瑞安市、开化县、玉环市、慈溪市,永嘉县、遂昌县、武义县、德清县,苍南县、云和县、三门县、建德市,文成县、江山市、岱山县、海宁市
P0059,S0759,0.560946678092,0,0.000000000000,0.000000000000,4.000000000000,319.440687260250,67.946877171778,0.127288473626,750.810969188469,0.747795151160,0.569723376864,0.357708209641,180.475929695192,3.250000000000,杭州市、开化县、文成县、东阳市,宁波市、景宁畲族自治县、嵊泗县、海盐县,温州市、遂昌县、长兴县、武义县,嘉兴市、缙云县、淳安县、兰溪市,湖州市、诸暨市、桐庐县、浦江县,绍兴市、三门县、岱山县、永康市,金华市、松阳县、瑞安市、象山县,衢州市、龙泉市、乐清市、宁海县,舟山市、新昌县、龙港市、慈溪市,台州市、青田县、平阳县、余姚市,丽水市、龙游县、安吉县、海宁市,仙居县、嵊州市、永嘉县、嘉善县,玉环市、云和县、建德市、磐安县,温岭市、江山市、泰顺县、义乌市,天台县、庆元县、德清县、平湖市,临海市、常山县、苍南县、桐乡市
P0060,S2650,0.560373147181,0,0.000000000000,0.000000000000,4.000000000000,979.104341390216,101.089291636971,0.146264262915,780.368188671297,0.796335610939,0.601700010769,0.421483295072,174.918201611464,3.437500000000,杭州市、龙港市、德清县、永康市,宁波市、嵊州市、遂昌县、桐庐县,温州市、嵊泗县、松阳县、慈溪市,嘉兴市、岱山县、玉环市、余姚市,湖州市、泰顺县、常山县、淳安县,绍兴市、云和县、仙居县、武义县,金华市、平湖市、临海市、建德市,衢州市、永嘉县、龙泉市、义乌市,舟山市、诸暨市、温岭市、安吉县,台州市、海宁市、青田县、象山县,丽水市、海盐县、江山市、宁海县,文成县、新昌县、天台县、长兴县,乐清市、庆元县、开化县、浦江县,苍南县、景宁畲族自治县、三门县、东阳市,平阳县、嘉善县、龙游县、磐安县,瑞安市、桐乡市、缙云县、兰溪市
P0061,S0088,0.559789012715,0,0.000000000000,0.000000000000,4.000000000000,904.373608753526,96.964535812785,0.134639953574,774.753172105529,0.786578378080,0.610121042732,0.358241924396,176.588777545901,3.375000000000,杭州市、泰顺县、兰溪市、嘉善县,宁波市、淳安县、海盐县、龙泉市,温州市、三门县、武义县、庆元县,嘉兴市、温岭市、青田县、德清县,湖州市、瑞安市、宁海县、海宁市,绍兴市、桐庐县、东阳市、云和县,金华市、临海市、桐乡市、安吉县,衢州市、天台县、慈溪市、平湖市,舟山市、龙港市、磐安县、嵊州市,台州市、文成县、余姚市、诸暨市,丽水市、乐清市、象山县、长兴县,嵊泗县、龙游县、玉环市、缙云县,岱山县、平阳县、仙居县、遂昌县,江山市、苍南县、义乌市、新昌县,常山县、永嘉县、浦江县、松阳县,开化县、建德市、永康市、景宁畲族自治县
P0062,S2303,0.559560053634,0,0.000000000000,0.000000000000,4.000000000000,527.843990365195,89.816628737914,0.120556093516,767.787526645866,0.777976998129,0.594695384973,0.354189777524,178.619293643252,3.500000000000,杭州市、文成县、仙居县、庆元县,宁波市、岱山县、长兴县、龙泉市,温州市、义乌市、温岭市、淳安县,嘉兴市、东阳市、常山县、嵊州市,湖州市、龙港市、龙游县、缙云县,绍兴市、武义县、桐乡市、青田县,金华市、宁海县、德清县、三门县,衢州市、浦江县、临海市、松阳县,舟山市、永嘉县、开化县、云和县,台州市、嵊泗县、海盐县、诸暨市,丽水市、余姚市、江山市、桐庐县,乐清市、慈溪市、嘉善县、玉环市,泰顺县、永康市、海宁市、建德市,平阳县、象山县、平湖市、新昌县,苍南县、磐安县、天台县、景宁畲族自治县,瑞安市、兰溪市、安吉县、遂昌县
P0063,S0208,0.559475778277,0,0.000000000000,0.000000000000,4.000000000000,611.256576980854,94.656883009339,0.128976104591,778.215947181073,0.811341154884,0.612960415059,0.377542240988,176.474570323945,3.437500000000,杭州市、云和县、泰顺县、永康市,宁波市、乐清市、安吉县、新昌县,温州市、德清县、嘉善县、诸暨市,嘉兴市、文成县、三门县、东阳市,湖州市、岱山县、天台县、兰溪市,绍兴市、嵊泗县、玉环市、余姚市,金华市、青田县、桐乡市、龙游县,衢州市、龙泉市、长兴县、嵊州市,舟山市、瑞安市、武义县、慈溪市,台州市、平阳县、海盐县、象山县,丽水市、桐庐县、温岭市、磐安县,庆元县、苍南县、浦江县、常山县,缙云县、永嘉县、仙居县、江山市,景宁畲族自治县、建德市、临海市、开化县,遂昌县、龙港市、平湖市、义乌市,松阳县、淳安县、海宁市、宁海县
P0064,S1850,0.559438503224,0,0.000000000000,0.000000000000,4.000000000000,634.682982902028,83.929824743170,0.133611467899,752.199656633826,0.758329064377,0.561698391019,0.339657392763,182.161038219870,3.437500000000,杭州市、三门县、云和县、开化县,宁波市、浦江县、岱山县、龙泉市,温州市、兰溪市、庆元县、龙游县,嘉兴市、临海市、武义县、遂昌县,湖州市、东阳市、海宁市、慈溪市,绍兴市、平阳县、嘉善县、象山县,金华市、嵊州市、平湖市、宁海县,衢州市、仙居县、海盐县、青田县,舟山市、天台县、景宁畲族自治县、淳安县,台州市、苍南县、诸暨市、德清县,丽水市、泰顺县、建德市、长兴县,龙港市、玉环市、桐乡市、桐庐县,乐清市、磐安县、嵊泗县、常山县,瑞安市、温岭市、松阳县、余姚市,文成县、永康市、缙云县、江山市,永嘉县、义乌市、新昌县、安吉县
P0065,S0716,0.559416281814,0,0.000000000000,0.000000000000,4.000000000000,503.618886879125,94.448454279865,0.135418958545,755.562109132255,0.829190146942,0.614775250140,0.315399578821,175.943319762602,3.312500000000,杭州市、嘉善县、岱山县、长兴县,宁波市、瑞安市、玉环市、开化县,温州市、磐安县、象山县、德清县,嘉兴市、平阳县、义乌市、庆元县,湖州市、乐清市、临海市、龙泉市,绍兴市、海盐县、慈溪市、景宁畲族自治县,金华市、泰顺县、温岭市、安吉县,衢州市、平湖市、武义县、缙云县,舟山市、龙港市、天台县、遂昌县,台州市、淳安县、江山市、青田县,丽水市、永嘉县、东阳市、常山县,新昌县、苍南县、永康市、龙游县,建德市、海宁市、余姚市、松阳县,桐庐县、桐乡市、宁海县、仙居县,诸暨市、兰溪市、嵊泗县、云和县,嵊州市、文成县、浦江县、三门县
P0066,S1141,0.559018700534,0,0.000000000000,0.000000000000,4.000000000000,608.919173274167,78.757020338557,0.130089651605,773.707456402991,0.797988499225,0.602513565493,0.373249363620,182.120549256705,3.625000000000,杭州市、龙游县、永康市、嵊州市,宁波市、龙泉市、天台县、海盐县,温州市、云和县、义乌市、岱山县,嘉兴市、余姚市、临海市、嵊泗县,湖州市、常山县、玉环市、磐安县,绍兴市、宁海县、乐清市、桐乡市,金华市、象山县、淳安县、新昌县,衢州市、平阳县、长兴县、武义县,舟山市、江山市、苍南县、嘉善县,台州市、青田县、文成县、建德市,丽水市、龙港市、东阳市、海宁市,景宁畲族自治县、永嘉县、温岭市、平湖市,庆元县、开化县、仙居县、浦江县,遂昌县、瑞安市、德清县、桐庐县,松阳县、泰顺县、安吉县、诸暨市,缙云县、慈溪市、三门县、兰溪市
P0067,S2430,0.558910730976,0,0.000000000000,0.000000000000,4.000000000000,409.253758589645,66.726197304607,0.105747975337,751.313113083859,0.778151229430,0.599073310384,0.319599432585,173.318212470152,3.437500000000,杭州市、遂昌县、磐安县、江山市,宁波市、嘉善县、泰顺县、新昌县,温州市、桐乡市、东阳市、开化县,嘉兴市、庆元县、义乌市、平阳县,湖州市、景宁畲族自治县、浦江县、龙游县,绍兴市、岱山县、永康市、龙港市,金华市、三门县、长兴县、瑞安市,衢州市、龙泉市、象山县、文成县,舟山市、平湖市、德清县、诸暨市,台州市、松阳县、慈溪市、桐庐县,丽水市、海宁市、永嘉县、嵊州市,仙居县、嵊泗县、武义县、建德市,温岭市、海盐县、安吉县、淳安县,临海市、缙云县、兰溪市、常山县,玉环市、青田县、宁海县、乐清市,天台县、云和县、余姚市、苍南县
P0068,S1061,0.558873725943,0,0.000000000000,0.000000000000,4.000000000000,438.664919630110,70.789854466039,0.106665939738,762.014289889368,0.791958403540,0.613568481611,0.329465434608,173.450501924686,3.437500000000,杭州市、海盐县、仙居县、德清县,宁波市、嘉善县、云和县、安吉县,温州市、开化县、庆元县、义乌市,嘉兴市、江山市、缙云县、新昌县,湖州市、永嘉县、东阳市、诸暨市,绍兴市、乐清市、兰溪市、建德市,金华市、余姚市、临海市、长兴县,衢州市、桐乡市、松阳县、武义县,舟山市、龙游县、龙泉市、磐安县,台州市、平阳县、青田县、淳安县,丽水市、常山县、温岭市、桐庐县,文成县、慈溪市、遂昌县、永康市,龙港市、海宁市、玉环市、嵊州市,泰顺县、宁海县、三门县、岱山县,瑞安市、象山县、天台县、嵊泗县,苍南县、平湖市、景宁畲族自治县、浦江县
P0069,S0915,0.558656383353,0,0.000000000000,0.000000000000,4.000000000000,883.443320843518,119.491353229501,0.143765679884,745.969043136981,0.736994777967,0.555439635201,0.314323147157,181.306982456823,3.500000000000,杭州市、永嘉县、青田县、天台县,宁波市、泰顺县、龙泉市、嵊泗县,温州市、龙游县、遂昌县、长兴县,嘉兴市、乐清市、松阳县、嵊州市,湖州市、兰溪市、海盐县、桐庐县,绍兴市、磐安县、开化县、三门县,金华市、文成县、桐乡市、安吉县,衢州市、瑞安市、云和县、新昌县,舟山市、平阳县、平湖市、温岭市,台州市、东阳市、江山市、岱山县,丽水市、浦江县、德清县、诸暨市,象山县、武义县、嘉善县、玉环市,慈溪市、义乌市、海宁市、建德市,余姚市、常山县、缙云县、仙居县,宁海县、龙港市、景宁畲族自治县、临海市,永康市、苍南县、庆元县、淳安县
P0070,S0029,0.558553380757,0,0.000000000000,0.000000000000,4.000000000000,537.868565021326,91.802959895492,0.114218309569,763.519848001878,0.763743236361,0.569915936067,0.405642995095,170.852811881774,3.437500000000,杭州市、临海市、宁海县、嵊泗县,宁波市、仙居县、景宁畲族自治县、文成县,温州市、海宁市、松阳县、德清县,嘉兴市、三门县、云和县、安吉县,湖州市、玉环市、缙云县、岱山县,绍兴市、嘉善县、象山县、淳安县,金华市、温岭市、泰顺县、嵊州市,衢州市、兰溪市、青田县、永嘉县,舟山市、开化县、慈溪市、桐庐县,台州市、海盐县、龙港市、新昌县,丽水市、义乌市、龙游县、苍南县,东阳市、天台县、庆元县、建德市,武义县、江山市、龙泉市、乐清市,永康市、平湖市、余姚市、平阳县,磐安县、桐乡市、瑞安市、诸暨市,浦江县、常山县、遂昌县、长兴县
P0071,S0979,0.558162950290,0,0.000000000000,0.000000000000,4.000000000000,481.874467181431,67.534913794001,0.140487700286,742.715269985102,0.774476138048,0.598778385799,0.293694529841,185.945534697244,3.437500000000,杭州市、临海市、苍南县、云和县,宁波市、江山市、东阳市、庆元县,温州市、海盐县、诸暨市、岱山县,嘉兴市、开化县、浦江县、松阳县,湖州市、常山县、泰顺县、淳安县,绍兴市、温岭市、永康市、缙云县,金华市、海宁市、乐清市、遂昌县,衢州市、平湖市、龙港市、建德市,舟山市、桐乡市、瑞安市、桐庐县,台州市、嘉善县、文成县、景宁畲族自治县,丽水市、磐安县、新昌县、长兴县,象山县、龙游县、义乌市、龙泉市,宁海县、仙居县、平阳县、安吉县,余姚市、玉环市、嵊州市、青田县,天台县、武义县、永嘉县、嵊泗县,慈溪市、三门县、兰溪市、德清县
P0072,S0932,0.558152811624,0,0.000000000000,0.000000000000,4.000000000000,511.398219960592,65.371281259743,0.129037644087,777.675336782909,0.806714510438,0.620720536142,0.380617271509,180.746689547985,3.437500000000,杭州市、松阳县、东阳市、岱山县,宁波市、青田县、瑞安市、淳安县,温州市、嵊州市、浦江县、嵊泗县,嘉兴市、三门县、文成县、德清县,湖州市、苍南县、义乌市、开化县,绍兴市、余姚市、兰溪市、桐乡市,金华市、慈溪市、平湖市、安吉县,衢州市、庆元县、平阳县、建德市,舟山市、龙港市、永康市、江山市,台州市、龙泉市、乐清市、龙游县,丽水市、宁海县、磐安县、嘉善县,玉环市、云和县、泰顺县、海宁市,临海市、象山县、诸暨市、桐庐县,天台县、遂昌县、永嘉县、常山县,仙居县、缙云县、新昌县、海盐县,温岭市、景宁畲族自治县、武义县、长兴县
P0073,S2461,0.558147127335,0,0.000000000000,0.000000000000,4.000000000000,690.282613274047,78.712899620281,0.137364370412,753.853654349179,0.777852885806,0.601356002178,0.315793125375,181.696538066942,3.375000000000,杭州市、安吉县、仙居县、泰顺县,宁波市、海宁市、开化县、龙港市,温州市、长兴县、玉环市、慈溪市,嘉兴市、龙泉市、江山市、文成县,湖州市、平湖市、临海市、兰溪市,绍兴市、松阳县、常山县、浦江县,金华市、景宁畲族自治县、三门县、平阳县,衢州市、嘉善县、苍南县、象山县,舟山市、桐乡市、新昌县、瑞安市,台州市、海盐县、永嘉县、永康市,丽水市、淳安县、乐清市、武义县,庆元县、桐庐县、龙游县、东阳市,缙云县、建德市、嵊州市、磐安县,云和县、德清县、温岭市、义乌市,嵊泗县、遂昌县、诸暨市、余姚市,岱山县、青田县、天台县、宁海县
P0074,S1057,0.557862126933,0,0.000000000000,0.000000000000,4.000000000000,654.695115162003,102.616794135654,0.140095700045,784.281229988905,0.775893658011,0.568474365980,0.434849577052,182.296834852177,3.562500000000,杭州市、文成县、磐安县、新昌县,宁波市、平湖市、松阳县、德清县,温州市、桐庐县、庆元县、岱山县,嘉兴市、平阳县、浦江县、安吉县,湖州市、龙港市、东阳市、诸暨市,绍兴市、乐清市、淳安县、天台县,金华市、宁海县、遂昌县、温岭市,衢州市、海宁市、兰溪市、仙居县,舟山市、永嘉县、义乌市、青田县,台州市、余姚市、建德市、嵊泗县,丽水市、慈溪市、临海市、长兴县,常山县、嘉善县、瑞安市、玉环市,开化县、苍南县、龙泉市、三门县,象山县、桐乡市、云和县、嵊州市,江山市、泰顺县、永康市、景宁畲族自治县,龙游县、海盐县、武义县、缙云县
P0075,S1438,0.557844753554,0,0.000000000000,0.000000000000,4.000000000000,565.575670483296,95.124635360934,0.141870262185,741.312879236413,0.756458237059,0.564239558339,0.329988702405,183.189218037066,3.500000000000,杭州市、泰顺县、象山县、三门县,宁波市、文成县、景宁畲族自治县、桐庐县,温州市、松阳县、开化县、仙居县,嘉兴市、瑞安市、江山市、德清县,湖州市、武义县、余姚市、天台县,绍兴市、磐安县、慈溪市、临海市,金华市、乐清市、云和县、岱山县,衢州市、龙港市、建德市、长兴县,舟山市、苍南县、庆元县、淳安县,台州市、平阳县、青田县、嵊州市,丽水市、兰溪市、龙游县、诸暨市,海宁市、东阳市、龙泉市、新昌县,桐乡市、义乌市、常山县、安吉县,平湖市、永嘉县、缙云县、温岭市,海盐县、永康市、遂昌县、嵊泗县,嘉善县、浦江县、宁海县、玉环市
P0076,S2058,0.557744311623,0,0.000000000000,0.000000000000,4.000000000000,949.532063414627,96.998298435006,0.146447362861,776.942534638919,0.784246629399,0.584786747480,0.388239668235,181.807373579258,3.500000000000,杭州市、三门县、武义县、嘉善县,宁波市、常山县、永康市、德清县,温州市、桐庐县、仙居县、岱山县,嘉兴市、乐清市、新昌县、安吉县,湖州市、文成县、诸暨市、桐乡市,绍兴市、泰顺县、平湖市、庆元县,金华市、平阳县、天台县、龙泉市,衢州市、玉环市、义乌市、青田县,舟山市、瑞安市、温岭市、缙云县,台州市、建德市、兰溪市、海宁市,丽水市、江山市、临海市、嵊泗县,宁海县、永嘉县、磐安县、景宁畲族自治县,淳安县、龙港市、浦江县、云和县,象山县、开化县、嵊州市、松阳县,余姚市、龙游县、海盐县、遂昌县,慈溪市、苍南县、东阳市、长兴县
P0077,S1676,0.557477574038,0,0.000000000000,0.000000000000,4.000000000000,655.395169975234,93.591845449341,0.133459681934,776.088949551318,0.778995163572,0.617583183956,0.374837005359,180.904945999403,3.500000000000,杭州市、东阳市、泰顺县、常山县,宁波市、云和县、建德市、临海市,温州市、庆元县、余姚市、龙游县,嘉兴市、兰溪市、桐庐县、平阳县,湖州市、嘉善县、嵊泗县、温岭市,绍兴市、平湖市、义乌市、天台县,金华市、桐乡市、淳安县、苍南县,衢州市、长兴县、武义县、乐清市,舟山市、嵊州市、象山县、三门县,台州市、松阳县、宁海县、瑞安市,丽水市、海盐县、永康市、江山市,龙泉市、安吉县、浦江县、龙港市,青田县、德清县、文成县、玉环市,遂昌县、新昌县、慈溪市、仙居县,景宁畲族自治县、诸暨市、磐安县、开化县,缙云县、海宁市、岱山县、永嘉县
P0078,S0589,0.557415334004,0,0.000000000000,0.000000000000,4.000000000000,517.335432271336,86.539243609438,0.092445573655,739.975057818629,0.756132721005,0.568993778773,0.293796395474,163.150093852956,3.312500000000,杭州市、苍南县、江山市、松阳县,宁波市、兰溪市、嘉善县、庆元县,温州市、永康市、诸暨市、青田县,嘉兴市、安吉县、新昌县、玉环市,湖州市、东阳市、海宁市、桐庐县,绍兴市、乐清市、开化县、遂昌县,金华市、文成县、常山县、云和县,衢州市、永嘉县、嵊泗县、龙泉市,舟山市、磐安县、淳安县、温岭市,台州市、龙港市、武义县、景宁畲族自治县,丽水市、泰顺县、龙游县、天台县,象山县、瑞安市、岱山县、临海市,宁海县、浦江县、嵊州市、三门县,慈溪市、义乌市、平湖市、建德市,长兴县、平阳县、海盐县、缙云县,余姚市、德清县、桐乡市、仙居县
P0079,S2758,0.557382459655,0,0.000000000000,0.000000000000,4.000000000000,768.665445725630,124.685815006707,0.138752357915,760.561614214566,0.800146110264,0.621406911852,0.315919245315,171.739377121483,3.187500000000,杭州市、嘉善县、玉环市、永嘉县,宁波市、云和县、温岭市、苍南县,温州市、海盐县、浦江县、淳安县,嘉兴市、松阳县、东阳市、龙港市,湖州市、景宁畲族自治县、磐安县、泰顺县,绍兴市、桐乡市、义乌市、桐庐县,金华市、遂昌县、开化县、乐清市,衢州市、青田县、武义县、天台县,舟山市、常山县、兰溪市、三门县,台州市、海宁市、长兴县、文成县,丽水市、新昌县、永康市、平阳县,宁海县、龙泉市、临海市、瑞安市,象山县、嵊州市、龙游县、仙居县,慈溪市、缙云县、岱山县、德清县,余姚市、诸暨市、嵊泗县、安吉县,平湖市、庆元县、江山市、建德市
P0080,S1866,0.557354252646,0,0.000000000000,0.000000000000,4.000000000000,601.405180114293,86.111564956567,0.132859070664,764.174844807254,0.807235574777,0.624441325653,0.321228138831,178.556997914357,3.312500000000,杭州市、江山市、海盐县、东阳市,宁波市、文成县、桐乡市、三门县,温州市、象山县、海宁市、仙居县,嘉兴市、宁海县、遂昌县、义乌市,湖州市、乐清市、平湖市、建德市,绍兴市、平阳县、缙云县、玉环市,金华市、苍南县、松阳县、温岭市,衢州市、岱山县、庆元县、长兴县,舟山市、慈溪市、云和县、兰溪市,台州市、龙游县、嘉善县、德清县,丽水市、嵊泗县、浦江县、临海市,嵊州市、余姚市、磐安县、淳安县,开化县、永嘉县、武义县、安吉县,诸暨市、泰顺县、龙泉市、永康市,新昌县、龙港市、青田县、天台县,常山县、瑞安市、景宁畲族自治县、桐庐县
P0081,S0101,0.556986376444,0,0.000000000000,0.000000000000,4.000000000000,594.100403493778,102.633657487505,0.124092018350,787.696753025597,0.845864401052,0.639439041073,0.393043702003,172.059995843848,3.562500000000,杭州市、长兴县、义乌市、江山市,宁波市、德清县、平湖市、建德市,温州市、安吉县、遂昌县、宁海县,嘉兴市、永嘉县、缙云县、岱山县,湖州市、温岭市、诸暨市、嘉善县,绍兴市、苍南县、桐乡市、象山县,金华市、三门县、龙泉市、嵊泗县,衢州市、瑞安市、浦江县、桐庐县,舟山市、玉环市、青田县、开化县,台州市、松阳县、东阳市、余姚市,丽水市、临海市、武义县、常山县,平阳县、云和县、嵊州市、海宁市,龙港市、庆元县、兰溪市、龙游县,乐清市、景宁畲族自治县、永康市、慈溪市,泰顺县、天台县、新昌县、海盐县,文成县、仙居县、磐安县、淳安县
P0082,S2265,0.556763486478,0,0.000000000000,0.000000000000,4.000000000000,857.197863592564,110.903954552958,0.126783089336,750.875281829695,0.735795668288,0.546754680206,0.353091082429,174.598650481499,3.437500000000,杭州市、常山县、缙云县、磐安县,宁波市、苍南县、平湖市、桐庐县,温州市、江山市、龙泉市、浦江县,嘉兴市、平阳县、庆元县、淳安县,湖州市、仙居县、遂昌县、武义县,绍兴市、德清县、景宁畲族自治县、建德市,金华市、天台县、嘉善县、嵊州市,衢州市、永嘉县、青田县、东阳市,舟山市、玉环市、桐乡市、象山县,台州市、龙港市、开化县、新昌县,丽水市、瑞安市、慈溪市、诸暨市,嵊泗县、长兴县、海盐县、兰溪市,三门县、乐清市、松阳县、宁海县,温岭市、安吉县、龙游县、义乌市,临海市、泰顺县、云和县、余姚市,岱山县、文成县、海宁市、永康市
P0083,S2586,0.556223080194,0,0.000000000000,0.000000000000,4.000000000000,588.576985837339,90.868181583702,0.147123919111,772.763195437477,0.798281137812,0.618216874630,0.349568513108,186.173599972019,3.437500000000,杭州市、景宁畲族自治县、永康市、泰顺县,宁波市、东阳市、桐乡市、岱山县,温州市、龙泉市、浦江县、德清县,嘉兴市、仙居县、龙港市、长兴县,湖州市、庆元县、余姚市、文成县,绍兴市、温岭市、永嘉县、嵊泗县,金华市、慈溪市、平阳县、桐庐县,衢州市、临海市、嘉善县、安吉县,舟山市、玉环市、武义县、龙游县,台州市、嵊州市、海盐县、江山市,丽水市、诸暨市、兰溪市、瑞安市,云和县、象山县、磐安县、常山县,松阳县、天台县、平湖市、建德市,青田县、三门县、苍南县、开化县,遂昌县、宁海县、海宁市、淳安县,缙云县、新昌县、义乌市、乐清市
P0084,S2130,0.556062864436,0,0.000000000000,0.000000000000,4.000000000000,545.632689746716,82.656300868143,0.147684137230,769.409646443908,0.836845394582,0.649913050132,0.317752601152,185.357747742072,3.500000000000,杭州市、义乌市、泰顺县、海盐县,宁波市、瑞安市、仙居县、新昌县,温州市、永康市、天台县、长兴县,嘉兴市、磐安县、龙港市、嵊州市,湖州市、慈溪市、苍南县、桐乡市,绍兴市、龙泉市、温岭市、安吉县,金华市、景宁畲族自治县、乐清市、德清县,衢州市、兰溪市、三门县、建德市,舟山市、东阳市、玉环市、诸暨市,台州市、云和县、永嘉县、岱山县,丽水市、宁海县、文成县、平湖市,庆元县、浦江县、江山市、嘉善县,遂昌县、武义县、龙游县、淳安县,缙云县、象山县、临海市、嵊泗县,松阳县、余姚市、常山县、桐庐县,青田县、平阳县、开化县、海宁市
