pool_id,source_scheme_id,topsis_score,hard_violations,same_city_repeat_index,pair_conflict_index,admin_diversity,sport_variance,sport_range,competition_suspense,hot_match_index,eco_cv,pop_cv,tour_cv,avg_inner_distance_km,geo_cover,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16
P0063,S0928,0.572700690594,0,0.000000000000,0.000000000000,4.000000000000,655.317736118950,88.030563640955,0.170835404836,884.764403132619,0.670108250650,0.503461856642,0.365797736963,181.163984351624,3.625000000000,杭州市、平阳县、江山市、新昌县,宁波市、松阳县、苍南县、三门县,温州市、象山县、磐安县、岱山县,嘉兴市、桐庐县、泰顺县、浦江县,湖州市、龙港市、常山县、永康市,绍兴市、遂昌县、龙游县、德清县,金华市、缙云县、玉环市、安吉县,衢州市、景宁畲族自治县、东阳市、嵊州市,舟山市、文成县、义乌市、长兴县,台州市、淳安县、瑞安市、嵊泗县,丽水市、永嘉县、兰溪市、天台县,海宁市、龙泉市、乐清市、诸暨市,海盐县、云和县、开化县、武义县,平湖市、青田县、余姚市、温岭市,桐乡市、庆元县、宁海县、临海市,嘉善县、建德市、慈溪市、仙居县
P0064,S1822,0.571970863444,0,0.000000000000,0.000000000000,4.000000000000,588.955059381465,85.740368011672,0.153001674344,860.263217411419,0.658185236942,0.475243440523,0.304109316677,175.379757288676,3.500000000000,杭州市、仙居县、泰顺县、慈溪市,宁波市、天台县、文成县、长兴县,温州市、嵊州市、永康市、德清县,嘉兴市、松阳县、乐清市、东阳市,湖州市、岱山县、平湖市、余姚市,绍兴市、青田县、桐乡市、龙游县,金华市、临海市、海盐县、象山县,衢州市、遂昌县、嘉善县、磐安县,舟山市、玉环市、苍南县、常山县,台州市、诸暨市、浦江县、开化县,丽水市、温岭市、平阳县、武义县,缙云县、建德市、龙港市、江山市,龙泉市、桐庐县、永嘉县、义乌市,云和县、嵊泗县、海宁市、兰溪市,景宁畲族自治县、三门县、瑞安市、宁海县,庆元县、新昌县、淳安县、安吉县
P0065,S0008,0.571934376109,0,0.000000000000,0.000000000000,4.000000000000,519.254929471720,80.310105920054,0.155807299229,842.773112192308,0.603697810748,0.440000734142,0.278696564382,182.105867249452,3.562500000000,杭州市、云和县、诸暨市、江山市,宁波市、景宁畲族自治县、东阳市、临海市,温州市、海盐县、嵊州市、玉环市,嘉兴市、缙云县、瑞安市、开化县,湖州市、青田县、永嘉县、天台县,绍兴市、泰顺县、永康市、宁海县,金华市、遂昌县、龙港市、慈溪市,衢州市、平阳县、三门县、余姚市,舟山市、平湖市、乐清市、长兴县,台州市、龙泉市、武义县、象山县,丽水市、文成县、浦江县、德清县,海宁市、嵊泗县、苍南县、常山县,桐庐县、松阳县、磐安县、仙居县,建德市、桐乡市、新昌县、安吉县,淳安县、岱山县、义乌市、温岭市,嘉善县、庆元县、兰溪市、龙游县
P0066,S0869,0.571335897971,0,0.000000000000,0.000000000000,4.000000000000,587.288807543668,78.461044095722,0.164577048452,837.897961385370,0.635346588921,0.440184876024,0.280548262260,179.244449101459,3.437500000000,杭州市、义乌市、长兴县、龙港市,宁波市、常山县、云和县、泰顺县,温州市、龙游县、松阳县、建德市,嘉兴市、临海市、龙泉市、乐清市,湖州市、开化县、天台县、桐庐县,绍兴市、武义县、青田县、文成县,金华市、仙居县、遂昌县、象山县,衢州市、磐安县、玉环市、永嘉县,舟山市、兰溪市、缙云县、诸暨市,台州市、景宁畲族自治县、德清县、瑞安市,丽水市、东阳市、苍南县、新昌县,嘉善县、岱山县、平阳县、淳安县,海宁市、江山市、安吉县、嵊州市,海盐县、嵊泗县、三门县、余姚市,平湖市、永康市、庆元县、宁海县,桐乡市、浦江县、温岭市、慈溪市
P0067,S0979,0.571034134404,0,0.000000000000,0.000000000000,4.000000000000,427.174597358437,76.977733664225,0.158715091174,841.485881436192,0.592510291338,0.389513745002,0.293694529841,185.945534697244,3.437500000000,杭州市、临海市、苍南县、云和县,宁波市、江山市、东阳市、庆元县,温州市、海盐县、诸暨市、岱山县,嘉兴市、开化县、浦江县、松阳县,湖州市、常山县、泰顺县、淳安县,绍兴市、温岭市、永康市、缙云县,金华市、海宁市、乐清市、遂昌县,衢州市、平湖市、龙港市、建德市,舟山市、桐乡市、瑞安市、桐庐县,台州市、嘉善县、文成县、景宁畲族自治县,丽水市、磐安县、新昌县、长兴县,象山县、龙游县、义乌市、龙泉市,宁海县、仙居县、平阳县、安吉县,余姚市、玉环市、嵊州市、青田县,天台县、武义县、永嘉县、嵊泗县,慈溪市、三门县、兰溪市、德清县
P0068,S1850,0.570155206034,0,0.000000000000,0.000000000000,4.000000000000,709.824553779345,93.071834403735,0.176025787841,862.994539918724,0.599799499000,0.442141710199,0.339657392763,182.161038219870,3.437500000000,杭州市、三门县、云和县、开化县,宁波市、浦江县、岱山县、龙泉市,温州市、兰溪市、庆元县、龙游县,嘉兴市、临海市、武义县、遂昌县,湖州市、东阳市、海宁市、慈溪市,绍兴市、平阳县、嘉善县、象山县,金华市、嵊州市、平湖市、宁海县,衢州市、仙居县、海盐县、青田县,舟山市、天台县、景宁畲族自治县、淳安县,台州市、苍南县、诸暨市、德清县,丽水市、泰顺县、建德市、长兴县,龙港市、玉环市、桐乡市、桐庐县,乐清市、磐安县、嵊泗县、常山县,瑞安市、温岭市、松阳县、余姚市,文成县、永康市、缙云县、江山市,永嘉县、义乌市、新昌县、安吉县
P0069,S1038,0.569859906608,0,0.000000000000,0.000000000000,4.000000000000,643.544164657692,95.374602355829,0.165292738361,875.625975316084,0.688012308288,0.475005741206,0.373400238838,170.417729079817,3.312500000000,杭州市、江山市、平湖市、嵊州市,宁波市、开化县、松阳县、岱山县,温州市、三门县、景宁畲族自治县、浦江县,嘉兴市、苍南县、义乌市、诸暨市,湖州市、龙泉市、桐乡市、新昌县,绍兴市、龙游县、海盐县、余姚市,金华市、仙居县、建德市、长兴县,衢州市、遂昌县、海宁市、慈溪市,舟山市、天台县、嘉善县、象山县,台州市、龙港市、缙云县、淳安县,丽水市、泰顺县、武义县、桐庐县,永嘉县、温岭市、云和县、嵊泗县,瑞安市、常山县、永康市、安吉县,平阳县、青田县、兰溪市、德清县,乐清市、玉环市、庆元县、东阳市,文成县、临海市、磐安县、宁海县
P0070,S1708,0.569739224429,0,0.000000000000,0.000000000000,4.000000000000,668.886887033736,106.331685360305,0.182462667765,898.086002299168,0.683631189035,0.491375776008,0.386903592479,179.031553931665,3.375000000000,杭州市、平阳县、兰溪市、仙居县,宁波市、平湖市、永康市、长兴县,温州市、云和县、嵊州市、临海市,嘉兴市、永嘉县、义乌市、德清县,湖州市、苍南县、江山市、新昌县,绍兴市、庆元县、磐安县、三门县,金华市、遂昌县、淳安县、岱山县,衢州市、缙云县、诸暨市、温岭市,舟山市、嘉善县、建德市、慈溪市,台州市、桐乡市、武义县、余姚市,丽水市、海宁市、桐庐县、象山县,泰顺县、景宁畲族自治县、开化县、宁海县,瑞安市、龙泉市、浦江县、嵊泗县,文成县、海盐县、东阳市、安吉县,龙港市、青田县、常山县、天台县,乐清市、松阳县、龙游县、玉环市
P0071,S1144,0.569359836477,0,0.000000000000,0.000000000000,4.000000000000,687.697183331894,85.625814616125,0.203046438060,854.291067523629,0.656646516066,0.481736485263,0.301868952082,191.391739407502,3.687500000000,杭州市、云和县、海盐县、文成县,宁波市、青田县、玉环市、长兴县,温州市、磐安县、嘉善县、建德市,嘉兴市、义乌市、三门县、诸暨市,湖州市、遂昌县、永嘉县、岱山县,绍兴市、庆元县、海宁市、乐清市,金华市、龙游县、天台县、平阳县,衢州市、景宁畲族自治县、温岭市、淳安县,舟山市、武义县、开化县、龙港市,台州市、松阳县、瑞安市、嵊州市,丽水市、永康市、临海市、嵊泗县,余姚市、浦江县、泰顺县、桐庐县,龙泉市、兰溪市、仙居县、新昌县,慈溪市、东阳市、江山市、安吉县,象山县、缙云县、平湖市、苍南县,宁海县、常山县、桐乡市、德清县
P0072,S0915,0.567747966753,0,0.000000000000,0.000000000000,4.000000000000,752.115299764805,105.403894619958,0.185243106030,844.323255592261,0.583873174075,0.411146205027,0.314323147157,181.306982456823,3.500000000000,杭州市、永嘉县、青田县、天台县,宁波市、泰顺县、龙泉市、嵊泗县,温州市、龙游县、遂昌县、长兴县,嘉兴市、乐清市、松阳县、嵊州市,湖州市、兰溪市、海盐县、桐庐县,绍兴市、磐安县、开化县、三门县,金华市、文成县、桐乡市、安吉县,衢州市、瑞安市、云和县、新昌县,舟山市、平阳县、平湖市、温岭市,台州市、东阳市、江山市、岱山县,丽水市、浦江县、德清县、诸暨市,象山县、武义县、嘉善县、玉环市,慈溪市、义乌市、海宁市、建德市,余姚市、常山县、缙云县、仙居县,宁海县、龙港市、景宁畲族自治县、临海市,永康市、苍南县、庆元县、淳安县
P0073,S1034,0.567505764910,0,0.000000000000,0.000000000000,4.000000000000,697.384683598519,83.691281505544,0.178585203915,877.803294895151,0.683302526566,0.494082040336,0.338240921948,181.002633556345,3.312500000000,杭州市、平阳县、临海市、长兴县,宁波市、文成县、玉环市、景宁畲族自治县,温州市、义乌市、嘉善县、遂昌县,嘉兴市、浦江县、诸暨市、缙云县,湖州市、象山县、海盐县、松阳县,绍兴市、宁海县、桐乡市、建德市,金华市、苍南县、仙居县、龙泉市,衢州市、东阳市、三门县、桐庐县,舟山市、武义县、泰顺县、云和县,台州市、慈溪市、永嘉县、德清县,丽水市、龙港市、嵊州市、岱山县,龙游县、瑞安市、海宁市、淳安县,江山市、乐清市、平湖市、庆元县,开化县、磐安县、新昌县、嵊泗县,常山县、兰溪市、天台县、青田县,余姚市、永康市、温岭市、安吉县
P0074,S0592,0.567414071681,0,0.000000000000,0.000000000000,4.000000000000,669.439870587597,97.599550878677,0.169783755276,856.469686100254,0.592778701998,0.440175194605,0.321414000659,178.851922399764,3.312500000000,杭州市、遂昌县、武义县、常山县,宁波市、青田县、磐安县、诸暨市,温州市、仙居县、嵊州市、海盐县,嘉兴市、永康市、嵊泗县、长兴县,湖州市、庆元县、岱山县、海宁市,绍兴市、松阳县、龙港市、江山市,金华市、缙云县、苍南县、平湖市,衢州市、天台县、平阳县、德清县,舟山市、三门县、宁海县、龙游县,台州市、兰溪市、慈溪市、新昌县,丽水市、临海市、义乌市、永嘉县,淳安县、景宁畲族自治县、文成县、开化县,龙泉市、东阳市、象山县、泰顺县,建德市、玉环市、余姚市、嘉善县,桐庐县、温岭市、瑞安市、安吉县,云和县、浦江县、乐清市、桐乡市
P0075,S1340,0.567136617503,0,0.000000000000,0.000000000000,4.000000000000,646.491816705431,90.385803927534,0.166304166137,851.888896547511,0.605077631528,0.448854696876,0.295441774299,180.489706071944,3.375000000000,杭州市、长兴县、武义县、青田县,宁波市、平湖市、兰溪市、仙居县,温州市、桐乡市、松阳县、临海市,嘉兴市、永康市、慈溪市、诸暨市,湖州市、海盐县、象山县、温岭市,绍兴市、东阳市、苍南县、天台县,金华市、开化县、乐清市、三门县,衢州市、德清县、永嘉县、玉环市,舟山市、海宁市、瑞安市、缙云县,台州市、嘉善县、泰顺县、景宁畲族自治县,丽水市、义乌市、宁海县、新昌县,常山县、桐庐县、龙港市、龙泉市,嵊泗县、磐安县、平阳县、遂昌县,岱山县、建德市、余姚市、云和县,江山市、淳安县、浦江县、嵊州市,龙游县、安吉县、文成县、庆元县
P0076,S1083,0.566719414570,0,0.000000000000,0.000000000000,4.000000000000,648.924784284896,90.950061677597,0.197037896596,844.672815416604,0.677556171959,0.427108893823,0.323772185685,182.397996936815,3.312500000000,杭州市、义乌市、德清县、开化县,宁波市、遂昌县、长兴县、建德市,温州市、海宁市、景宁畲族自治县、常山县,嘉兴市、永康市、平阳县、江山市,湖州市、嘉善县、龙港市、象山县,绍兴市、浦江县、庆元县、嵊泗县,金华市、三门县、泰顺县、龙游县,衢州市、云和县、文成县、慈溪市,舟山市、桐乡市、缙云县、余姚市,台州市、兰溪市、松阳县、诸暨市,丽水市、武义县、永嘉县、嵊州市,温岭市、海盐县、瑞安市、桐庐县,天台县、东阳市、苍南县、岱山县,玉环市、平湖市、龙泉市、淳安县,临海市、青田县、安吉县、宁海县,仙居县、磐安县、乐清市、新昌县
P0077,S1421,0.566676237984,0,0.000000000000,0.000000000000,4.000000000000,475.129702539207,78.792324144694,0.166329131936,836.214176029458,0.599557425088,0.420604414797,0.275346296746,188.159515996575,3.562500000000,杭州市、江山市、松阳县、诸暨市,宁波市、龙港市、磐安县、长兴县,温州市、义乌市、青田县、三门县,嘉兴市、乐清市、遂昌县、德清县,湖州市、岱山县、龙泉市、桐乡市,绍兴市、瑞安市、永康市、玉环市,金华市、开化县、平阳县、仙居县,衢州市、苍南县、云和县、安吉县,舟山市、永嘉县、景宁畲族自治县、平湖市,台州市、龙游县、新昌县、海宁市,丽水市、嵊泗县、东阳市、温岭市,桐庐县、余姚市、缙云县、嵊州市,慈溪市、文成县、庆元县、海盐县,淳安县、象山县、武义县、天台县,建德市、泰顺县、兰溪市、临海市,宁海县、常山县、浦江县、嘉善县
P0078,S0064,0.566502826517,0,0.000000000000,0.000000000000,4.000000000000,606.543521599951,98.635669989870,0.182794702550,838.586850225409,0.567191676454,0.390096198295,0.303732385715,187.986545499114,3.562500000000,杭州市、苍南县、青田县、龙游县,宁波市、乐清市、缙云县、安吉县,温州市、龙泉市、永康市、江山市,嘉兴市、平阳县、岱山县、德清县,湖州市、天台县、磐安县、开化县,绍兴市、温岭市、东阳市、常山县,金华市、嵊州市、嵊泗县、长兴县,衢州市、玉环市、义乌市、桐乡市,舟山市、瑞安市、庆元县、宁海县,台州市、新昌县、景宁畲族自治县、象山县,丽水市、龙港市、兰溪市、余姚市,临海市、泰顺县、遂昌县、平湖市,建德市、文成县、松阳县、慈溪市,桐庐县、仙居县、云和县、海盐县,三门县、诸暨市、浦江县、嘉善县,淳安县、永嘉县、武义县、海宁市
P0079,S1469,0.566473459723,0,0.000000000000,0.000000000000,4.000000000000,642.905775477317,89.559353074351,0.175997780080,866.036060719907,0.670461080220,0.465215447645,0.357278840763,178.735822530814,3.375000000000,杭州市、临海市、海盐县、象山县,宁波市、温岭市、嵊泗县、嵊州市,温州市、海宁市、磐安县、德清县,嘉兴市、景宁畲族自治县、岱山县、长兴县,湖州市、云和县、永康市、新昌县,绍兴市、仙居县、兰溪市、安吉县,金华市、龙泉市、苍南县、淳安县,衢州市、缙云县、东阳市、宁海县,舟山市、庆元县、文成县、桐庐县,台州市、青田县、义乌市、泰顺县,丽水市、平湖市、乐清市、诸暨市,龙游县、松阳县、浦江县、余姚市,开化县、三门县、嘉善县、永嘉县,玉环市、遂昌县、龙港市、慈溪市,常山县、桐乡市、瑞安市、建德市,江山市、天台县、武义县、平阳县
P0080,S1305,0.566064261198,0,0.000000000000,0.000000000000,4.000000000000,672.905798252048,98.138190427198,0.181672664773,868.272899881275,0.655094379149,0.430249847344,0.348085845515,182.076271540812,3.375000000000,杭州市、仙居县、浦江县、德清县,宁波市、苍南县、青田县、嵊州市,温州市、临海市、义乌市、常山县,嘉兴市、松阳县、宁海县、岱山县,湖州市、永嘉县、永康市、桐庐县,绍兴市、龙港市、兰溪市、嵊泗县,金华市、瑞安市、庆元县、龙游县,衢州市、三门县、缙云县、长兴县,舟山市、玉环市、慈溪市、建德市,台州市、泰顺县、东阳市、开化县,丽水市、乐清市、武义县、诸暨市,桐乡市、天台县、遂昌县、江山市,平湖市、文成县、余姚市、淳安县,嘉善县、云和县、磐安县、新昌县,海盐县、平阳县、景宁畲族自治县、象山县,海宁市、温岭市、龙泉市、安吉县
P0081,S0633,0.565127837764,0,0.000000000000,0.000000000000,4.000000000000,733.126304121465,84.266012830610,0.189016951394,879.035639968086,0.704583513168,0.499785360282,0.375916999291,182.578478343088,3.562500000000,杭州市、青田县、文成县、江山市,宁波市、岱山县、建德市、三门县,温州市、庆元县、慈溪市、仙居县,嘉兴市、永嘉县、宁海县、玉环市,湖州市、嵊泗县、义乌市、嵊州市,绍兴市、泰顺县、长兴县、武义县,金华市、海盐县、象山县、常山县,衢州市、龙泉市、东阳市、温岭市,舟山市、嘉善县、乐清市、开化县,台州市、龙港市、永康市、龙游县,丽水市、海宁市、安吉县、诸暨市,松阳县、瑞安市、淳安县、浦江县,遂昌县、平湖市、桐庐县、临海市,景宁畲族自治县、平阳县、余姚市、磐安县,缙云县、苍南县、德清县、新昌县,云和县、桐乡市、兰溪市、天台县
P0082,S1857,0.565045055462,0,0.000000000000,0.000000000000,4.000000000000,664.024378620464,91.700349484597,0.187497129740,872.681586049467,0.724394591074,0.489035026268,0.329168639088,186.651627054174,3.812500000000,杭州市、平阳县、浦江县、江山市,宁波市、临海市、建德市、平湖市,温州市、兰溪市、龙泉市、开化县,嘉兴市、永嘉县、永康市、慈溪市,湖州市、温岭市、景宁畲族自治县、象山县,绍兴市、苍南县、义乌市、海盐县,金华市、泰顺县、遂昌县、长兴县,衢州市、玉环市、青田县、宁海县,舟山市、文成县、东阳市、桐乡市,台州市、龙港市、武义县、余姚市,丽水市、岱山县、桐庐县、常山县,嵊州市、仙居县、缙云县、海宁市,诸暨市、乐清市、松阳县、德清县,天台县、磐安县、云和县、龙游县,三门县、嵊泗县、庆元县、嘉善县,新昌县、瑞安市、淳安县、安吉县
P0083,S0018,0.564638953455,0,0.000000000000,0.000000000000,4.000000000000,514.466305513545,72.727236747148,0.154784729109,861.114455448239,0.666606161288,0.451777028343,0.332651435174,180.476454913268,3.437500000000,杭州市、长兴县、松阳县、海盐县,宁波市、嵊泗县、平阳县、临海市,温州市、慈溪市、云和县、江山市,嘉兴市、东阳市、龙港市、温岭市,湖州市、宁海县、泰顺县、开化县,绍兴市、义乌市、文成县、淳安县,金华市、象山县、庆元县、龙游县,衢州市、浦江县、缙云县、建德市,舟山市、景宁畲族自治县、苍南县、三门县,台州市、余姚市、平湖市、常山县,丽水市、乐清市、嘉善县、玉环市,嵊州市、永康市、龙泉市、天台县,诸暨市、磐安县、青田县、桐乡市,德清县、岱山县、瑞安市、海宁市,安吉县、武义县、永嘉县、桐庐县,新昌县、兰溪市、遂昌县、仙居县
P0084,S1777,0.564575743681,0,0.000000000000,0.000000000000,4.000000000000,557.973790024143,75.395668642350,0.171108020938,856.868012166275,0.646765624081,0.435515884167,0.335304646667,187.988283377134,3.625000000000,杭州市、浦江县、临海市、海盐县,宁波市、武义县、景宁畲族自治县、长兴县,温州市、兰溪市、三门县、嵊州市,嘉兴市、泰顺县、遂昌县、常山县,湖州市、仙居县、庆元县、诸暨市,绍兴市、东阳市、龙泉市、桐庐县,金华市、玉环市、开化县、桐乡市,衢州市、龙港市、安吉县、岱山县,舟山市、象山县、温岭市、嘉善县,台州市、平阳县、云和县、嵊泗县,丽水市、余姚市、龙游县、淳安县,文成县、宁海县、江山市、建德市,乐清市、义乌市、缙云县、平湖市,永嘉县、永康市、青田县、德清县,瑞安市、磐安县、天台县、海宁市,苍南县、慈溪市、松阳县、新昌县
P0085,S1102,0.564442683646,0,0.000000000000,0.000000000000,4.000000000000,543.206619917720,84.190724293891,0.171146944885,857.293595161823,0.628776245670,0.443651545657,0.312410915857,188.508737647023,3.562500000000,杭州市、景宁畲族自治县、泰顺县、常山县,宁波市、苍南县、玉环市、长兴县,温州市、临海市、余姚市、德清县,嘉兴市、乐清市、兰溪市、新昌县,湖州市、龙泉市、义乌市、江山市,绍兴市、文成县、磐安县、龙游县,金华市、松阳县、三门县、安吉县,衢州市、庆元县、慈溪市、嵊州市,舟山市、平阳县、温岭市、东阳市,台州市、嵊泗县、象山县、开化县,丽水市、瑞安市、永康市、淳安县,海盐县、缙云县、仙居县、武义县,平湖市、遂昌县、宁海县、建德市,嘉善县、青田县、永嘉县、诸暨市,海宁市、云和县、龙港市、浦江县,桐乡市、岱山县、天台县、桐庐县
P0086,S1752,0.564052128657,0,0.000000000000,0.000000000000,4.000000000000,642.139975280087,83.993770817506,0.163109487039,868.022721339699,0.647939848187,0.458170772656,0.331594151498,179.325041513841,3.312500000000,杭州市、长兴县、乐清市、开化县,宁波市、永康市、永嘉县、龙游县,温州市、兰溪市、遂昌县、天台县,嘉兴市、淳安县、景宁畲族自治县、临海市,湖州市、苍南县、松阳县、玉环市,绍兴市、武义县、宁海县、海盐县,金华市、泰顺县、云和县、岱山县,衢州市、建德市、瑞安市、桐乡市,舟山市、平阳县、青田县、仙居县,台州市、龙港市、嘉善县、嵊泗县,丽水市、义乌市、慈溪市、海宁市,安吉县、浦江县、龙泉市、常山县,嵊州市、磐安县、象山县、温岭市,德清县、东阳市、缙云县、平湖市,新昌县、文成县、庆元县、江山市,诸暨市、桐庐县、余姚市、三门县
P0087,S1280,0.563705785439,0,0.000000000000,0.000000000000,4.000000000000,675.383849891931,91.398744380415,0.161661728981,858.928234157208,0.597913679910,0.442769656485,0.325920655743,179.566662037919,3.437500000000,杭州市、文成县、嘉善县、安吉县,宁波市、开化县、临海市、庆元县,温州市、江山市、青田县、新昌县,嘉兴市、永嘉县、玉环市、缙云县,湖州市、泰顺县、海盐县、余姚市,绍兴市、义乌市、仙居县、宁海县,金华市、瑞安市、温岭市、长兴县,衢州市、岱山县、海宁市、象山县,舟山市、苍南县、桐乡市、德清县,台州市、武义县、松阳县、嵊州市,丽水市、乐清市、天台县、慈溪市,磐安县、龙游县、云和县、桐庐县,兰溪市、平阳县、遂昌县、诸暨市,东阳市、常山县、龙泉市、建德市,浦江县、龙港市、平湖市、景宁畲族自治县,永康市、嵊泗县、三门县、淳安县
P0088,S0493,0.563331948032,0,0.000000000000,0.000000000000,4.000000000000,727.495525945848,100.579200428888,0.175950736681,847.184959373996,0.607702256332,0.417971015453,0.309939510906,177.956526217087,3.312500000000,杭州市、文成县、嘉善县、常山县,宁波市、平阳县、临海市、安吉县,温州市、玉环市、永康市、庆元县,嘉兴市、永嘉县、景宁畲族自治县、开化县,湖州市、温岭市、云和县、龙游县,绍兴市、余姚市、青田县、岱山县,金华市、仙居县、龙泉市、嵊州市,衢州市、天台县、东阳市、缙云县,舟山市、慈溪市、平湖市、诸暨市,台州市、浦江县、海宁市、松阳县,丽水市、瑞安市、磐安县、新昌县,桐庐县、乐清市、桐乡市、嵊泗县,龙港市、宁海县、兰溪市、遂昌县,建德市、泰顺县、海盐县、长兴县,苍南县、三门县、义乌市、德清县,淳安县、象山县、武义县、江山市
P0089,S0705,0.563157362303,0,0.000000000000,0.000000000000,4.000000000000,573.995306048771,91.411342126683,0.170458479676,855.866343185295,0.625587339900,0.447449036350,0.321968391411,185.134962248631,3.562500000000,杭州市、义乌市、苍南县、遂昌县,宁波市、磐安县、龙港市、云和县,温州市、浦江县、长兴县、象山县,嘉兴市、嵊泗县、桐庐县、青田县,湖州市、三门县、平阳县、松阳县,绍兴市、海盐县、龙游县、庆元县,金华市、安吉县、常山县、缙云县,衢州市、嘉善县、永嘉县、龙泉市,舟山市、平湖市、建德市、开化县,台州市、兰溪市、文成县、诸暨市,丽水市、东阳市、瑞安市、新昌县,临海市、桐乡市、德清县、慈溪市,温岭市、武义县、泰顺县、嵊州市,天台县、永康市、淳安县、宁海县,仙居县、岱山县、江山市、景宁畲族自治县,玉环市、海宁市、乐清市、余姚市
P0090,S0717,0.562672584120,0,0.000000000000,0.000000000000,4.000000000000,646.018334578363,91.187368793678,0.169630714895,871.747762104883,0.615831558096,0.455152980767,0.356364327272,185.507492386807,3.625000000000,杭州市、云和县、德清县、海宁市,宁波市、永康市、长兴县、三门县,温州市、缙云县、岱山县、温岭市,嘉兴市、浦江县、嵊泗县、仙居县,湖州市、松阳县、常山县、临海市,绍兴市、义乌市、安吉县、玉环市,金华市、苍南县、慈溪市、嘉善县,衢州市、磐安县、余姚市、淳安县,舟山市、永嘉县、海盐县、天台县,台州市、武义县、文成县、新昌县,丽水市、兰溪市、乐清市、诸暨市,遂昌县、瑞安市、象山县、嵊州市,庆元县、东阳市、江山市、建德市,龙泉市、龙港市、开化县、平湖市,青田县、平阳县、宁海县、桐乡市,景宁畲族自治县、泰顺县、龙游县、桐庐县
P0091,S0450,0.562482035463,0,0.000000000000,0.000000000000,4.000000000000,891.897823777821,102.337445131704,0.190847506264,887.696322865699,0.642547972741,0.481603897520,0.392537633714,177.690001983838,3.375000000000,杭州市、天台县、武义县、龙游县,宁波市、新昌县、平阳县、岱山县,温州市、海宁市、兰溪市、江山市,嘉兴市、庆元县、瑞安市、常山县,湖州市、嵊州市、浦江县、嵊泗县,绍兴市、遂昌县、义乌市、长兴县,金华市、缙云县、永嘉县、建德市,衢州市、诸暨市、慈溪市、桐庐县,舟山市、仙居县、余姚市、德清县,台州市、海盐县、永康市、泰顺县,丽水市、临海市、宁海县、苍南县,松阳县、三门县、磐安县、开化县,景宁畲族自治县、桐乡市、文成县、安吉县,龙泉市、玉环市、东阳市、乐清市,云和县、嘉善县、象山县、龙港市,青田县、平湖市、温岭市、淳安县
P0092,S1086,0.561910258384,0,0.000000000000,0.000000000000,4.000000000000,669.068358330999,96.049738057083,0.188760825772,866.769687678829,0.640353998625,0.477876028951,0.335815969514,188.447586234381,3.625000000000,杭州市、江山市、象山县、温岭市,宁波市、泰顺县、德清县、临海市,温州市、诸暨市、武义县、缙云县,嘉兴市、苍南县、长兴县、天台县,湖州市、常山县、永康市、景宁畲族自治县,绍兴市、龙港市、磐安县、仙居县,金华市、瑞安市、余姚市、庆元县,衢州市、新昌县、淳安县、青田县,舟山市、乐清市、东阳市、云和县,台州市、兰溪市、安吉县、岱山县,丽水市、龙游县、建德市、三门县,海宁市、文成县、桐庐县、遂昌县,嘉善县、嵊州市、义乌市、龙泉市,桐乡市、永嘉县、慈溪市、嵊泗县,海盐县、开化县、宁海县、玉环市,平湖市、平阳县、浦江县、松阳县
P0093,S0931,0.561526076654,0,0.000000000000,0.000000000000,4.000000000000,617.540427369015,82.036784780033,0.169275983830,873.303793295002,0.708095589303,0.461668888939,0.356296426663,181.969671919659,3.562500000000,杭州市、嵊州市、景宁畲族自治县、东阳市,宁波市、平阳县、仙居县、岱山县,温州市、江山市、缙云县、德清县,嘉兴市、慈溪市、临海市、建德市,湖州市、诸暨市、青田县、浦江县,绍兴市、龙港市、云和县、桐庐县,金华市、开化县、庆元县、天台县,衢州市、永嘉县、宁海县、淳安县,舟山市、海盐县、松阳县、武义县,台州市、嘉善县、嵊泗县、义乌市,丽水市、平湖市、象山县、永康市,苍南县、常山县、龙泉市、三门县,瑞安市、桐乡市、遂昌县、安吉县,乐清市、新昌县、温岭市、磐安县,泰顺县、龙游县、玉环市、长兴县,文成县、海宁市、余姚市、兰溪市
P0094,S1640,0.561010887370,0,0.000000000000,0.000000000000,4.000000000000,619.438826840493,75.982316680738,0.163071674398,838.271264301088,0.571197713343,0.409949535314,0.301606556831,183.646295532997,3.375000000000,杭州市、江山市、平湖市、遂昌县,宁波市、嵊泗县、临海市、缙云县,温州市、宁海县、桐乡市、龙泉市,嘉兴市、开化县、诸暨市、东阳市,湖州市、龙游县、青田县、义乌市,绍兴市、岱山县、三门县、松阳县,金华市、文成县、温岭市、长兴县,衢州市、永嘉县、天台县、德清县,舟山市、常山县、仙居县、磐安县,台州市、泰顺县、海盐县、兰溪市,丽水市、苍南县、新昌县、武义县,龙港市、慈溪市、嘉善县、安吉县,平阳县、余姚市、嵊州市、庆元县,建德市、象山县、海宁市、永康市,淳安县、瑞安市、云和县、浦江县,桐庐县、乐清市、玉环市、景宁畲族自治县
